Entry Time,Exit Time,Direction,Entry Price,Exit Price,PnL,Exit Reason,SL Price,Units,Cumulative PnL,Duration,MAE,MFE
2023-06-14 05:40:00,2023-06-14 07:25:00,Short,1947.71,1948.25,-0.5399999999999636,SL Hit,1948.25,1,-0.5399999999999636,105.0,1.5199999999999818,-2.910000000000082
2023-06-14 07:45:00,2023-06-14 10:35:00,Long,1950.2166666666665,1948.56,-4.9699999999995725,SL Hit,1948.56,3,-5.509999999999536,170.0,-2.196666666666488,2.5433333333335213
2023-06-14 10:40:00,2023-06-14 12:30:00,Short,1948.93,1948.97,-0.03999999999996362,SL Hit,1948.97,1,-5.5499999999995,110.0,2.6499999999998636,-3.630000000000109
2023-06-14 23:35:00,2023-06-14 23:40:00,Long,1944.28,1944.28,0.0,SL Hit,1944.28,1,-5.5499999999995,5.0,-0.37999999999988177,0.6200000000001182
2023-06-15 05:05:00,2023-06-15 05:20:00,Short,1932.96,1933.3000000000002,-0.3400000000001455,SL Hit,1933.3000000000002,1,-5.889999999999645,15.0,0.9500000000000455,-2.2000000000000455
2023-06-15 05:35:00,2023-06-15 07:00:00,Long,1935.835,1930.76,-10.150000000000091,SL Hit,1930.76,2,-16.039999999999736,85.0,-6.055000000000064,3.644999999999982
2023-06-15 08:10:00,2023-06-15 08:20:00,Long,1933.17,1931.83,-1.3400000000001455,SL Hit,1931.83,1,-17.37999999999988,10.0,-2.230000000000018,0.9800000000000182
2023-06-15 11:15:00,2023-06-15 12:45:00,Short,1933.3,1933.3,0.0,SL Hit,1933.3,1,-17.37999999999988,90.0,0.029999999999972715,-7.089999999999918
2023-06-15 16:35:00,2023-06-15 17:15:00,Long,1958.73,1958.5700000000002,-0.15999999999985448,SL Hit,1958.5700000000002,1,-17.539999999999736,40.0,-0.32999999999992724,1.3299999999999272
2023-06-15 18:00:00,2023-06-15 18:05:00,Long,1958.75,1958.75,0.0,SL Hit,1958.75,1,-17.539999999999736,5.0,-1.150000000000091,0.6099999999999
2023-06-15 18:10:00,2023-06-16 00:10:00,Short,1958.1999999999998,1959.18,-3.9200000000009823,SL Hit,1959.18,4,-21.46000000000072,360.0,1.3600000000001273,-1.4999999999997726
2023-06-16 02:50:00,2023-06-16 03:00:00,Short,1956.24,1956.3999999999999,-0.15999999999985448,SL Hit,1956.3999999999999,1,-21.620000000000573,10.0,0.22000000000002728,-1.6400000000001
2023-06-16 05:05:00,2023-06-16 05:20:00,Short,1955.18,1955.28,-0.09999999999990905,SL Hit,1955.28,1,-21.720000000000482,15.0,0.4600000000000364,-1.1800000000000637
2023-06-16 08:35:00,2023-06-16 12:45:00,Long,1963.955,1963.84,-0.4600000000000364,SL Hit,1963.84,4,-22.18000000000052,250.0,-2.4149999999999636,3.8450000000000273
2023-06-18 23:45:00,2023-06-18 23:50:00,Short,1956.95,1956.95,0.0,SL Hit,1956.95,1,-22.18000000000052,5.0,0.049999999999954525,-1.0499999999999545
2023-06-19 00:10:00,2023-06-19 00:20:00,Short,1957.9,1958.1399999999999,-0.23999999999978172,SL Hit,1958.1399999999999,1,-22.4200000000003,10.0,0.4099999999998545,-0.8000000000001819
2023-06-19 00:40:00,2023-06-19 04:25:00,Short,1956.1925,1955.83,1.4500000000007276,SL Hit,1955.83,4,-20.969999999999573,225.0,1.9174999999997908,-2.3925000000001546
2023-06-19 07:05:00,2023-06-19 07:30:00,Short,1954.36,1954.36,0.0,SL Hit,1954.36,1,-20.969999999999573,25.0,0.21000000000003638,-1.5599999999999454
2023-06-19 07:35:00,2023-06-19 07:55:00,Short,1953.97,1954.7499999999998,-0.7799999999997453,SL Hit,1954.7499999999998,1,-21.749999999999318,20.0,1.099999999999909,-1.1900000000000546
2023-06-19 08:20:00,2023-06-19 08:40:00,Long,1956.96,1956.96,0.0,SL Hit,1956.96,1,-21.749999999999318,20.0,-0.4600000000000364,1.5299999999999727
2023-06-19 09:45:00,2023-06-19 12:20:00,Short,1950.3233333333335,1950.7,-1.1299999999996544,SL Hit,1950.7,3,-22.879999999998972,155.0,2.556666666666615,-2.5233333333335395
2023-06-19 13:05:00,2023-06-19 13:20:00,Long,1951.72,1951.0400000000002,-0.6799999999998363,SL Hit,1951.0400000000002,1,-23.55999999999881,15.0,-0.7200000000000273,0.6399999999998727
2023-06-19 16:05:00,2023-06-19 16:25:00,Short,1951.25,1951.25,0.0,SL Hit,1951.25,1,-23.55999999999881,20.0,0.08999999999991815,-1.5499999999999545
2023-06-19 17:20:00,2023-06-19 17:35:00,Short,1949.87,1950.3900000000003,-0.5200000000004366,SL Hit,1950.3900000000003,1,-24.079999999999245,15.0,0.6000000000001364,-0.6699999999998454
2023-06-19 18:05:00,2023-06-19 18:20:00,Short,1949.83,1949.83,0.0,SL Hit,1949.83,1,-24.079999999999245,15.0,0.2599999999999909,-1.1299999999998818
2023-06-20 06:30:00,2023-06-20 09:20:00,Long,1952.25,1952.1,-0.3000000000001819,SL Hit,1952.1,2,-24.379999999999427,170.0,-1.5,4.1400000000001
2023-06-20 10:10:00,2023-06-20 10:20:00,Short,1952.53,1952.6499999999999,-0.11999999999989086,SL Hit,1952.6499999999999,1,-24.499999999999318,10.0,0.13000000000010914,-1.259999999999991
2023-06-20 16:45:00,2023-06-20 19:20:00,Long,1936.573333333333,1936.2,-1.1199999999989814,SL Hit,1936.2,3,-25.6199999999983,155.0,-0.8033333333330575,1.5966666666670335
2023-06-20 20:45:00,2023-06-20 20:55:00,Short,1935.9,1935.9,0.0,SL Hit,1935.9,1,-25.6199999999983,10.0,0.09999999999990905,-0.5600000000001728
2023-06-21 03:25:00,2023-06-21 03:35:00,Short,1936.96,1937.2799999999997,-0.31999999999970896,SL Hit,1937.2799999999997,1,-25.939999999998008,10.0,0.34999999999990905,-1.1600000000000819
2023-06-21 04:10:00,2023-06-21 07:35:00,Short,1935.1433333333334,1936.68,-4.6099999999999,SL Hit,1936.68,3,-30.549999999997908,205.0,2.186666666666497,-3.8833333333334394
2023-06-21 09:15:00,2023-06-21 09:20:00,Short,1933.12,1933.7000000000003,-0.580000000000382,SL Hit,1933.7000000000003,1,-31.12999999999829,5.0,1.0100000000002183,-0.9499999999998181
2023-06-21 17:05:00,2023-06-21 17:10:00,Long,1933.88,1933.88,0.0,SL Hit,1933.88,1,-31.12999999999829,5.0,-0.5800000000001546,0.8299999999999272
2023-06-21 17:15:00,2023-06-21 18:05:00,Long,1934.28,1933.4399999999998,-0.8400000000001455,SL Hit,1933.4399999999998,1,-31.969999999998436,50.0,-0.9800000000000182,1.3700000000001182
